id_univoco_globale;IdBra;titolo;autore;strumento;volume;PercRadice;PercResto;PrimoLInk;TipoMulti;TipoDocu;ArchivioProvenienza;NumPag;NumOrig;IdVolume;IdAutore
7541;21195;Greensleeves What Child is This?;;C,Bb,Eb;Greensleeves   What Child is This-.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Greensleeves   What Child is This-.MGU;BiaB;B;BiaB;;;;
7548;21197;Gregory Is Here;;C,Bb,Eb;Gregory Is Here.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Gregory Is Here.MGU;BiaB;B;BiaB;;;;
7549;9041;GREGORY IS HERE;;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;107;;9023;
7550;8399;Gregory Is Here ;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;132;;8381;
7553;21198;Gregory Is Here (Horace Silver));;C,Bb,Eb;Gregory Is Here  (Horace Silver)).MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Gregory Is Here  (Horace Silver)).MGU;BiaB;B;BiaB;;;;
7555;24733;Grieg - Peer Gynt Suite No 1, Op 46 (2) (Full Score) quartetto;;C,Bb,Eb;Grieg - Peer Gynt Suite No 1, Op 46 (2) (Full Score) quartetto;C:\JamsetPDF;\SaxQ\;C:\SaxQ\Grieg - Peer Gynt Suite No 1, Op 46 (2) (Full Score) quartetto;DIR;B;BIGBAND;;;;
7558;21199;Groove Bird - Groove Holmes;;C,Bb,Eb;Groove Bird - Groove Holmes.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Groove Bird - Groove Holmes.MGU;BiaB;B;BiaB;;;;
7561;29680;Groove Blues In F;Jimmy Raney;Eb;Aebersold - Vol.20 - Jimmy Raney COMPLETO C Bb Eb.pdf;C:\JamsetPDF;\Aeber\Vol.20 - Jimmy Raney COMPLETO\;P:\Aeber\Vol.20 - Jimmy Raney COMPLETO\Aebersold - Vol.20 - Jimmy Raney COMPLETO C Bb Eb.pdf;PDF;B;Aebersold;62;11;12361;
7562;14287;Groove Broker -SCORE- Arr Andy Farber;Andy Farber;C,Bb,Eb;Groove Broker -SCORE- Arr Andy Farber.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\Groove Broker -SCORE- Arr Andy Farber.pdf;PDF;B;BIGBAND;;;;
7565;8400;Groove Merchant ;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;134;;8381;
7566;14288;Groove Merchant -SCORE PARTS- arr Thad Jones;Thad Jones;C,Bb,Eb;Groove Merchant -SCORE PARTS- arr Thad Jones.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\Groove Merchant -SCORE PARTS- arr Thad Jones.pdf;PDF;B;BIGBAND;;;;
7569;8401;Groove Yard ;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;135;;8381;
7572;21200;Groovin';;C,Bb,Eb;Groovin'.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Groovin'.MGU;BiaB;B;BiaB;;;;
7573;21201;Groovin' - Felix Cavaliere/Ed Brigati;;C,Bb,Eb;Groovin' - Felix Cavaliere-ed Brigati.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Groovin' - Felix Cavaliere-ed Brigati.MGU;BiaB;B;BiaB;;;;
7574;14289;Groovin' Hard -PARTS- arr Barduhn;Barduhn;C,Bb,Eb;Groovin' Hard -PARTS- arr Barduhn.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\Groovin' Hard -PARTS- arr Barduhn.pdf;PDF;B;BIGBAND;;;;
7579;21202;Groovin' High;;C,Bb,Eb;Groovin' High Groovi~2.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Groovin' High Groovi~2.MGU;BiaB;B;BiaB;;;;
7580;21203;Groovin' High;;C,Bb,Eb;Groovin' High.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Groovin' High.MG1;BiaB;B;BiaB;;;;
7581;21204;Groovin' High;;C,Bb,Eb;Groovin' High.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Groovin' High.MGU;BiaB;B;BiaB;;;;
7582;8041;Groovin' High;;Eb;Real Book1 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book1 Eb.pdf;PDF;B;Realbook;171;;7974;
7586;21205;Groovin' High - Diz;;C,Bb,Eb;Groovin' High - Diz.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Groovin' High - Diz.MG1;BiaB;B;BiaB;;;;
7596;8402;Groovy Samba ;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;136;;8381;
7597;24308;Gross Anatomy;;C,Bb,Eb;S4 27   -  Gross Anatomy S427.MG6;C:\JamsetPDF;\BiabDBRicerca\BluesRockSolo\;O:\BiabDBRicerca\BluesRockSolo\S4 27   -  Gross Anatomy S427.MG6;BiaB;B;Biab;;;;
7598;24160;Gross Anatomy;;C,Bb,Eb;S4 27   -  Gross Anatomy S427.MG6;C:\JamsetPDF;\BiabDBRicerca\BluesRockSolo\;O:\BiabDBRicerca\BluesRockSolo\S4 27   -  Gross Anatomy S427.MG6;BiaB;B;Biab;;;;
7599;24309;Gross Anatomy;;C,Bb,Eb;S4 27   -  Gross Anatomy.MG6;C:\JamsetPDF;\BiabDBRicerca\BluesRockSolo\;O:\BiabDBRicerca\BluesRockSolo\S4 27   -  Gross Anatomy.MG6;BiaB;B;Biab;;;;
7600;24161;Gross Anatomy;;C,Bb,Eb;S4 27   -  Gross Anatomy.MG6;C:\JamsetPDF;\BiabDBRicerca\BluesRockSolo\;O:\BiabDBRicerca\BluesRockSolo\S4 27   -  Gross Anatomy.MG6;BiaB;B;Biab;;;;
7608;9042;GROWING ;;Eb;The New Real Book (Eb) Vol.2.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.2.pdf;PDF;B;Realbook;109;;9023;
7609;14848;Gru. B. Tokarev.Partitura mus + Partito pdf rar;;C,Bb,Eb;Gru. B. Tokarev.Partitura mus + Partito pdf rar;C:\JamsetPDF;\BBAVol5\;P:\BBAVol5\Gru. B. Tokarev.Partitura mus + Partito pdf rar;DIR;B;BIGBAND;;;;
7610;21206;GT's Theme - J. Pumphandle;;C,Bb,Eb;Gt's Theme - J. Pumphandle.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Gt's Theme - J. Pumphandle.MGU;BiaB;B;BiaB;;;;
7611;21207;Guantanamara;;C,Bb,Eb;Guantanamara.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Guantanamara.MGU;BiaB;B;BiaB;;;;
7613;21208;GUANTANAMERA;;C,Bb,Eb;Guantanamera.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Guantanamera.MGU;BiaB;B;BiaB;;;;
7614;14290;Guantanamera;Rodrigo A. Ribotta;C,Bb,Eb;Guantanamera - Big Band PARTS- arr Rodrigo A. Ribotta.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\Guantanamera - Big Band PARTS- arr Rodrigo A. Ribotta.pdf;PDF;B;BIGBAND;;;;
7615;24734;Guantanamera;Rodrigo A. Ribotta;C,Bb,Eb;Guantanamera;C:\JamsetPDF;\SaxQ\;C:\SaxQ\Guantanamera;DIR;B;BIGBAND;;;;
7616;14291;Guantanamera - Big Band PARTS- arr Rodrigo A. Ribotta;Rodrigo A. Ribotta;C,Bb,Eb;Guantanamera - Big Band PARTS- arr Rodrigo A. Ribotta.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\Guantanamera - Big Band PARTS- arr Rodrigo A. Ribotta.pdf;PDF;B;BIGBAND;;;;
7618;8895;GUARLTJA ;;Eb;The New Real Book (Eb) Vol.1.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.1.pdf;PDF;B;Realbook;112;;8804;
7624;12575;Guess What Key I'm In**;;C,Bb,Eb;Aebersold - Vol.16 - Turnarounds - Cycles & II-V7 COMPL.pdf;C:\JamsetPDF;\Aeber\Vol.16 - Turnarounds Cycles & II-V7's COMPL Bb Eb\;P:\Aeber\Vol.16 - Turnarounds Cycles & II-V7's COMPL Bb Eb\Aebersold - Vol.16 - Turnarounds - Cycles & II-V7 COMPL.pdf;PDF;B;Aebersold;0;12;12353;
7629;9496;Guilty;;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;B;Realbook;149;;9433;
7630;21209;Guilty (Music by Gus Kahn, Harry Akst & Richard Whiting);;C,Bb,Eb;Guilty  (Music by Gus Kahn, Harry Akst & Richard Whiting).MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Guilty  (Music by Gus Kahn, Harry Akst & Richard Whiting).MGU;BiaB;B;BiaB;;;;
7631;14292;Guilty as Charged-SCORE- arr Larry Barton;Larry Barton;C,Bb,Eb;Guilty as Charged-SCORE- arr Larry Barton.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\Guilty as Charged-SCORE- arr Larry Barton.pdf;PDF;B;BIGBAND;;;;
7632;21210;Guitar audition Berklee(prova);;C,Bb,Eb;Guitar audition Berklee(prova).MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Guitar audition Berklee(prova).MGU;BiaB;B;BiaB;;;;
7637;29648;Guitar On Top;;Eb;Aebersold - Vol. 093 - [What's New] COMPLETO.pdf;C:\JamsetPDF;\Aeber\Vol.93 - [What's New]\;P:\Aeber\Vol.93 - [What's New]\Aebersold - Vol. 093 - [What's New] COMPLETO.pdf;PDF;B;Aebersold;57;10;12526;
7644;9312;GUSH;;Eb;The New Real Book (Eb) Vol.3.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.3.pdf;PDF;B;Realbook;114;114;9236;
7650;27881;Gypsy Jingle-Jangle;Benny Golson;Eb;Hal Leonard - Vol.55 - Benny Golson - Completo.pdf;C:\JamsetPDF;\Hal Leonard\Hal Leonard - Vol.055 - Benny Golson - Completo\;P:\Hal Leonard\Hal Leonard - Vol.055 - Benny Golson - Completo\Hal Leonard - Vol.55 - Benny Golson - Completo.pdf;PDF;B;Hal Leonard - multi strum;42;;27862;
7656;21211;Habanera From Carmen;;C,Bb,Eb;Habanera From Carmen.MGI;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Habanera From Carmen.MGI;BiaB;B;BiaB;;;;
7657;13928;HABANERA -SCORE-Arr Alberto Mandarini;Alberto Mandarini;C,Bb,Eb;HABANERA  -SCORE-Arr Alberto Mandarini.pdf;C:\JamsetPDF;\BBAVol1\;P:\BBAVol1\HABANERA  -SCORE-Arr Alberto Mandarini.pdf;PDF;B;BIGBAND;;;;
7658;14293;Hablemos -SCORE- arr Mike Carubia;Mike Carubia;C,Bb,Eb;Hablemos -SCORE- arr Mike Carubia.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\Hablemos -SCORE- arr Mike Carubia.pdf;PDF;B;BIGBAND;;;;
7661;21212;Hackensack;;C,Bb,Eb;Hackensack.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Hackensack.MG1;BiaB;B;BiaB;;;;
7662;8403;Hackensack;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;137;;8381;
7663;21213;Had To Be You;;C,Bb,Eb;It Had To Be You, It.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\It Had To Be You, It.MGU;BiaB;B;BiaB;;;;
7664;21214;HAD TO BE YOU (IT);;C,Bb,Eb;Had To Be You (it).MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Had To Be You (it).MGU;BiaB;B;BiaB;;;;
7665;21215;Hag with the Money;;C,Bb,Eb;Hag with the Money.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Hag with the Money.MGU;BiaB;B;BiaB;;;;
7673;25235;Hal Leonard - Davis, Miles - Birth Of The Cool - Concert Band Transcriptions;Miles Davis;C,Bb,Eb;Hal Leonard - Davis, Miles - Birth Of The Cool - Concert Band Transcriptions - Hal Leonard.pdf;C:\JamsetPDF;\Hal Leonard\;P:\Hal Leonard\Hal Leonard - Davis, Miles - Birth Of The Cool - Concert Band Transcriptions - Hal Leonard.pdf;PDF;V;Hal Leonard Partiture;;12;;
7679;25248;Hal Leonard - Jazz & Blues - Playalong Solos For Alto Eb Saxophone;;Eb;Hal Leonard - Jazz & Blues - Playalong Solos For Alto Eb Saxophone.pdf;C:\JamsetPDF;\Hal Leonard\;P:\Hal Leonard\Hal Leonard - Jazz & Blues - Playalong Solos For Alto Eb Saxophone.pdf;PDF;V;Hal Leonard Soli;;14;25248;
7682;25141;Hal Leonard - Play the Duke - Eb;Duke Ellington;Eb;Hal Leonard - Play the Duke - Eb Alto Sax.pdf;C:\JamsetPDF;\Hal Leonard\Hal Leonard - Play the Duke - Alto & Tenor Sax\;P:\Hal Leonard\Hal Leonard - Play the Duke - Alto & Tenor Sax\Hal Leonard - Play the Duke - Eb Alto Sax.pdf;PDF;V;Hal Leonard;;11;25141;
7684;25945;Hal Leonard - R&B Classics (For Alto Sax);;Eb;Hal Leonard - R&B Classics (For Alto Sax).pdf;C:\JamsetPDF;\Hal Leonard\Hal Leonard - R&B Classics (For Alto Sax)\;P:\Hal Leonard\Hal Leonard - R&B Classics (For Alto Sax)\Hal Leonard - R&B Classics (For Alto Sax).pdf;PDF;V;Hal Leonard;;11;;
7689;29132;Hal Leonard - The Beatles - Abbey Road;;C,Bb,Eb;Hal Leonard - The Beatles - Abbey Road ( Guitar Recorded Versions Tabs).pdf;C:\JamsetPDF;\Hal Leonard\;P:\Hal Leonard\Hal Leonard - The Beatles - Abbey Road ( Guitar Recorded Versions Tabs).pdf;PDF;V;Hal Leonard Partiture;;16;;
7701;25515;Hal Leonard - Vol.023 - Latin Jazz - book_Bb_Eb+mp3 Jazz Play-Along - .pdf;;Bb,Eb;Hal Leonard - Vol.023 - Latin Jazz - book_Bb_Eb+mp3 Jazz Play-Along - .pdf;C:\JamsetPDF;\Hal Leonard\;P:\Hal Leonard\Hal Leonard - Vol.023 - Latin Jazz - book_Bb_Eb+mp3 Jazz Play-Along - .pdf;PDF;V;Hal Leonard;;20;;
7762;9433;Hal Leonard Real Jazz Standard Eb;;Eb;Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Hal Leonard real jazz standards fake book - Eb edition - hal leonard.pdf;PDF;V;Realbook;;249;;
7766;14294;Half Moon Bay-SCORE - arr Ralph Gingery;Ralph Gingery;C,Bb,Eb;Half Moon Bay-SCORE - arr Ralph Gingery.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\Half Moon Bay-SCORE - arr Ralph Gingery.pdf;PDF;B;BIGBAND;;;;
7772;21216;Half Nelson;;C,Bb,Eb;Half Nelson.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Half Nelson.MG1;BiaB;B;BiaB;;;;
7773;8042;Half Nelson;;Eb;Real Book1 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book1 Eb.pdf;PDF;B;Realbook;172;;7974;
7776;21217;Half Nelson - Miles Davis;;C,Bb,Eb;Half Nelson - Miles Davis.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Half Nelson - Miles Davis.MGU;BiaB;B;BiaB;;;;
7787;8404;Hallucinations ;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;138;;8381;
7788;8896;HALLUCINATIONS ;;Eb;The New Real Book (Eb) Vol.1.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.1.pdf;PDF;B;Realbook;114;;8804;
7789;21218;Hambo om Bakfoten;;C,Bb,Eb;Hambo Om Bakfoten Hamboo~1.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Hambo Om Bakfoten Hamboo~1.MGU;BiaB;B;BiaB;;;;
7790;21219;Hambo om Bakfoten;;C,Bb,Eb;Hambo Om Bakfoten.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Hambo Om Bakfoten.MGU;BiaB;B;BiaB;;;;
7794;21220;Hand in hand;;C,Bb,Eb;Hand in hand.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Hand in hand.MGU;BiaB;B;BiaB;;;;
7795;14295;Hand Over Fist -SCORE- arr Lennie Niehaus;Lennie Niehaus;C,Bb,Eb;Hand Over Fist -SCORE- arr Lennie Niehaus.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\Hand Over Fist -SCORE- arr Lennie Niehaus.pdf;PDF;B;BIGBAND;;;;
7798;21221;Handy Man;;C,Bb,Eb;Handy Man.MGB;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Handy Man.MGB;BiaB;B;BiaB;;;;
7799;24528;Hang On Sloopy;;C,Bb,Eb;Hang On Sloopy.MGD;C:\JamsetPDF;\BiabDBRicerca\Pop Song\;O:\BiabDBRicerca\Pop Song\Hang On Sloopy.MGD;BiaB;B;Biab;;;;
7800;21222;Hang On Sloopy - Russel/Knight;;C,Bb,Eb;Hang On Sloopy - Russel-knight.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Hang On Sloopy - Russel-knight.MGU;BiaB;B;BiaB;;;;
7801;14296;Hang On Sloopy -BURT RUSSELL and VICK KNIGHT FULL Big Band SCORE PARTS- Arr JERRY NOWAK;Jerry Novak;C,Bb,Eb;Hang On Sloopy -BURT RUSSELL and VICK KNIGHT  FULL Big Band SCORE PARTS- Arr JERRY NOWAK.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\Hang On Sloopy -BURT RUSSELL and VICK KNIGHT  FULL Big Band SCORE PARTS- Arr JERRY NOWAK.pdf;PDF;B;BIGBAND;;;;
7802;14297;Hang Ten-SCORE arr Bob Lowden;Bob Lowden;C,Bb,Eb;Hang Ten-SCORE arr Bob Lowden.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\Hang Ten-SCORE arr Bob Lowden.pdf;PDF;B;BIGBAND;;;;
7803;14298;Hangin' Loose -SCORE , arr Lennie Niehaus;Lennie Niehaus;C,Bb,Eb;Hangin' Loose -SCORE , arr Lennie Niehaus.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\Hangin' Loose -SCORE , arr Lennie Niehaus.pdf;PDF;B;BIGBAND;;;;
7814;21223;Happy Birthday;;C,Bb,Eb;Happy Birthday.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Happy Birthday.MGU;BiaB;B;BiaB;;;;
7815;21224;Happy Birthday to you;;C,Bb,Eb;Happy Birthday To You.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Happy Birthday To You.MG1;BiaB;B;BiaB;;;;
7816;21225;Happy days and Lonely Nights;;C,Bb,Eb;Happy Days And Lonely Nights.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Happy Days And Lonely Nights.MGU;BiaB;B;BiaB;;;;
7817;24529;Happy days and Lonely Nights;;C,Bb,Eb;Happy Days And Lonely Nights.MGU;C:\JamsetPDF;\BiabDBRicerca\Pop Song\;O:\BiabDBRicerca\Pop Song\Happy Days And Lonely Nights.MGU;BiaB;B;Biab;;;;
7819;21226;Happy Days Are Here Again;;C,Bb,Eb;Happy Days Are Here Again Happyd~2.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Happy Days Are Here Again Happyd~2.MGU;BiaB;B;BiaB;;;;
7820;21227;Happy Days Are Here Again;;C,Bb,Eb;Happy Days Are Here Again.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Happy Days Are Here Again.MGU;BiaB;B;BiaB;;;;
7822;21229;Happy go - Lucky local;;C,Bb,Eb;Happy Go - Lucky Local.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Happy Go - Lucky Local.MGU;BiaB;B;BiaB;;;;
7823;21228;Happy go - Lucky local;;C,Bb,Eb;Happy Go - Lucky Local Happyg~1.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Happy Go - Lucky Local Happyg~1.MGU;BiaB;B;BiaB;;;;
7827;27561;Happy Go Lucky Local;;Eb;Hal Leonard - Vol.30 - Blues Best- Con Mp3.pdf;C:\JamsetPDF;\Hal Leonard\Hal Leonard - Vol.030 - Blues Best-Interessante-Completo\;P:\Hal Leonard\Hal Leonard - Vol.030 - Blues Best-Interessante-Completo\Hal Leonard - Vol.30 - Blues Best- Con Mp3.pdf;PDF;B;Hal Leonard - multi strum;29;;27542;
7829;21230;HAPPY HOLIDAYS (Irving Berlin);;C,Bb,Eb;HAPPY HOLIDAYS        (Irving Berlin).MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\HAPPY HOLIDAYS        (Irving Berlin).MGU;BiaB;B;BiaB;;;;
7836;8405;Happy Little Sunbeam ;;Eb;Real Book2 Eb.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\Real Book2 Eb.pdf;PDF;B;Realbook;139;;8381;
7838;21231;Happy Motoring [omit Pno];;C,Bb,Eb;Happy Motoring   [omit Pno].MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Happy Motoring   [omit Pno].MGU;BiaB;B;BiaB;;;;
7840;21232;Happy Talk - Rodgers&Hammerstein;;C,Bb,Eb;Happy Talk - Rodgers&hammerstein.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Happy Talk - Rodgers&hammerstein.MG1;BiaB;B;BiaB;;;;
7841;21233;Happy Together - Gary Bonner/Gordon;;C,Bb,Eb;Happy Together  - Gary Bonner-gordon.MG1;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Happy Together  - Gary Bonner-gordon.MG1;BiaB;B;BiaB;;;;
7844;21234;Happy, Happy Birthday Darling;;C,Bb,Eb;Happy, Happy Birthday Darling.MG2;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Happy, Happy Birthday Darling.MG2;BiaB;B;BiaB;;;;
7845;24797;HappyBirthday;;C,Bb,Eb;HappyBirthday.pdf;C:\JamsetPDF;\SaxQ\;C:\SaxQ\HappyBirthday.pdf;PDF;B;BIGBAND;;;;
7847;21235;Harber Lights;;C,Bb,Eb;Harber Lights.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Harber Lights.MGU;BiaB;B;BiaB;;;;
7848;21236;Harbor Lights - Jim Kennedy/Hugh Williams;;C,Bb,Eb;Harbor Lights - Jim Kennedy-hugh Williams.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Harbor Lights - Jim Kennedy-hugh Williams.MGU;BiaB;B;BiaB;;;;
7849;21237;Harbour Lights;;C,Bb,Eb;Harbour Lights.MGU;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Harbour Lights.MGU;BiaB;B;BiaB;;;;
7850;21238;Hard Day's Night;;C,Bb,Eb;Hard Day's Night.MGC;C:\JamsetPDF;\BiabDBRicerca\EnciEBbSongs\;O:\BiabDBRicerca\EnciEBbSongs\Hard Day's Night.MGC;BiaB;B;BiaB;;;;
7853;9313;HARD EIGHTS;;Eb;The New Real Book (Eb) Vol.3.pdf;C:\JamsetPDF;\PDF REAL BOOK\BookEb\;P:\PDF REAL BOOK\BookEb\The New Real Book (Eb) Vol.3.pdf;PDF;B;Realbook;115;115;9236;
7855;14299;Hard Sock Dance -Quincy Jones ,SCORE PARTS FULL Big Band -arr Sammy Nestico;Sammy Nestico;C,Bb,Eb;Hard Sock Dance -Quincy Jones ,SCORE PARTS FULL Big Band -arr Sammy Nestico.pdf;C:\JamsetPDF;\BBAVol3\;P:\BBAVol3\Hard Sock Dance -Quincy Jones ,SCORE PARTS FULL Big Band -arr Sammy Nestico.pdf;PDF;B;BIGBAND;;;;
7856;24163;Hard Time;;C,Bb,Eb;S4 09   -  Hard Time.MGU;C:\JamsetPDF;\BiabDBRicerca\BluesRockSolo\;O:\BiabDBRicerca\BluesRockSolo\S4 09   -  Hard Time.MGU;BiaB;B;Biab;;;;
